"county","county_name","ec_county","ec_high_county"
30101,"Toole, Montana",0.84884,1.24351
30105,"Valley, Montana",0.97478002,1.3415101
30107,"Wheatland, Montana",NA,NA
30111,"Yellowstone, Montana",0.8768,1.3393101
31000,"State average, Nebraska",0.988439232307692,1.41715628461538
31001,"Adams, Nebraska",0.88799,1.42549
31003,"Antelope, Nebraska",1.11277,1.45654
31011,"Boone, Nebraska",1.11061,1.48964
31013,"Box Butte, Nebraska",0.91351002,1.3032399
31015,"Boyd, Nebraska",1.09176,1.42266
31017,"Brown, Nebraska",0.97577,1.38603
31019,"Buffalo, Nebraska",1.02719,1.48429
31021,"Burt, Nebraska",1.08513,1.46401
31023,"Butler, Nebraska",1.06416,1.4673001
31025,"Cass, Nebraska",1.11209,1.45002
31027,"Cedar, Nebraska",1.22321,1.5324
31029,"Chase, Nebraska",0.98749,1.43914
31031,"Cherry, Nebraska",0.986,1.3179899
31033,"Cheyenne, Nebraska",0.98580998,1.40137
31035,"Clay, Nebraska",1.03207,1.433
31037,"Colfax, Nebraska",0.57292002,1.28118
31039,"Cuming, Nebraska",0.97847998,1.48303
31041,"Custer, Nebraska",1.03036,1.40027
31043,"Dakota, Nebraska",0.62869,1.17231
31045,"Dawes, Nebraska",1.02863,1.3926001
31047,"Dawson, Nebraska",0.67014998,1.29652
31049,"Deuel, Nebraska",1.0208,1.35571
31051,"Dixon, Nebraska",0.98905998,1.45851
31053,"Dodge, Nebraska",0.83293998,1.38968
31055,"Douglas, Nebraska",0.80927998,1.51419
31057,"Dundy, Nebraska",1.04444,1.39245
31059,"Fillmore, Nebraska",1.07819,1.48385
31061,"Franklin, Nebraska",1.1055,1.42618
31063,"Frontier, Nebraska",1.0855401,1.44561
31065,"Furnas, Nebraska",1.06473,1.46332
31067,"Gage, Nebraska",0.92404997,1.36441
31069,"Garden, Nebraska",NA,NA
31071,"Garfield, Nebraska",1.17126,1.42506
31073,"Gosper, Nebraska",1.06101,1.4867899
31075,"Grant, Nebraska",NA,NA
31077,"Greeley, Nebraska",1.15053,1.47671
31079,"Hall, Nebraska",0.66930002,1.33596
31081,"Hamilton, Nebraska",1.08571,1.48379
31083,"Harlan, Nebraska",1.1057301,1.47803
31087,"Hitchcock, Nebraska",1.03206,1.31541
31089,"Holt, Nebraska",1.03485,1.45723
31093,"Howard, Nebraska",1.07802,1.43876
31095,"Jefferson, Nebraska",0.85825002,1.37569
31097,"Johnson, Nebraska",0.79079002,1.32819
31099,"Kearney, Nebraska",1.09842,1.48794
31101,"Keith, Nebraska",0.97583997,1.38248
31105,"Kimball, Nebraska",0.96209002,1.33867
31107,"Knox, Nebraska",0.96733999,1.4091901
31109,"Lancaster, Nebraska",0.96534002,1.50899
31111,"Lincoln, Nebraska",0.89218998,1.33803
31113,"Logan, Nebraska",NA,NA
31119,"Madison, Nebraska",0.92909002,1.42322
31121,"Merrick, Nebraska",1.11498,1.46189
31123,"Morrill, Nebraska",0.90884,1.32797
31125,"Nance, Nebraska",1.11717,1.42621
31127,"Nemaha, Nebraska",1.02378,1.43639
31129,"Nuckolls, Nebraska",0.99331999,1.41852
31131,"Otoe, Nebraska",0.92979997,1.42176
31133,"Pawnee, Nebraska",1.03197,1.43806
31135,"Perkins, Nebraska",1.14323,1.4640501
31137,"Phelps, Nebraska",1.01046,1.46372
31139,"Pierce, Nebraska",1.16286,1.45673
31141,"Platte, Nebraska",0.79223001,1.3899
31143,"Polk, Nebraska",1.08955,1.4852
31145,"Red Willow, Nebraska",0.97069001,1.36694
31147,"Richardson, Nebraska",0.95959997,1.35651
31149,"Rock, Nebraska",NA,NA
31151,"Saline, Nebraska",0.72569001,1.39143
31153,"Sarpy, Nebraska",1.02101,1.48391
31155,"Saunders, Nebraska",1.14193,1.52105
31157,"Scotts Bluff, Nebraska",0.82388997,1.28558
31159,"Seward, Nebraska",1.1193399,1.4892
31161,"Sheridan, Nebraska",0.89170003,1.32783
31163,"Sherman, Nebraska",0.96961999,1.40409
31167,"Stanton, Nebraska",1.06601,1.40535
31169,"Thayer, Nebraska",0.99821001,1.43381
31171,"Thomas, Nebraska",NA,NA
31173,"Thurston, Nebraska",0.53644001,1.2834001
31175,"Valley, Nebraska",1.07447,1.42979
31177,"Washington, Nebraska",1.14897,1.51351
31179,"Wayne, Nebraska",1.0376101,1.48545
31181,"Webster, Nebraska",1.00416,1.41325
31185,"York, Nebraska",1.00359,1.47361
32000,"State average, Nevada",0.838434669333333,1.22889333333333
32001,"Churchill, Nevada",0.82966,1.2273999
32003,"Clark, Nevada",0.73276001,1.29062
32005,"Douglas, Nevada",0.96063,1.37691
32007,"Elko, Nevada",0.89293998,1.23388
32011,"Eureka, Nevada",0.85731,1.17532
32013,"Humboldt, Nevada",0.87821001,1.20947
32015,"Lander, Nevada",0.94035,1.22971
32017,"Lincoln, Nevada",0.93839002,1.3247401
32019,"Lyon, Nevada",0.79903001,1.12752
32021,"Mineral, Nevada",NA,NA
32023,"Nye, Nevada",0.74346,1.11429
32027,"Pershing, Nevada",0.77140999,1.12365
32029,"Storey, Nevada",0.81353003,1.1839499
32031,"Washoe, Nevada",0.80659002,1.36307
32033,"White Pine, Nevada",0.84535998,1.2029901
32510,"Carson City, Nevada",0.76688999,1.24988
33000,"State average, New Hampshire",1.087420992,1.45358001
33001,"Belknap, New Hampshire",1.08412,1.44177
33003,"Carroll, New Hampshire",1.0821199,1.45907
33005,"Cheshire, New Hampshire",1.07577,1.41903
33007,"Coos, New Hampshire",0.90846002,1.26278
33009,"Grafton, New Hampshire",1.0929,1.51695
33011,"Hillsborough, New Hampshire",1.05302,1.53038
33013,"Merrimack, New Hampshire",1.1284,1.50108
33015,"Rockingham, New Hampshire",1.3597,1.5677201
33017,"Strafford, New Hampshire",1.13405,1.49661
33019,"Sullivan, New Hampshire",0.95567,1.34041
34000,"State average, New Jersey",0.894470937142857,1.52091380952381
34001,"Atlantic, New Jersey",0.75431001,1.41052
34003,"Bergen, New Jersey",1.0269099,1.65387
34005,"Burlington, New Jersey",0.97755998,1.51595
34007,"Camden, New Jersey",0.76767999,1.50516
34009,"Cape May, New Jersey",0.94268,1.44591
34011,"Cumberland, New Jersey",0.66140997,1.1831501
34013,"Essex, New Jersey",0.63766998,1.43221
34015,"Gloucester, New Jersey",1.01538,1.51745
34017,"Hudson, New Jersey",0.81652999,1.55188
34019,"Hunterdon, New Jersey",1.1822799,1.68463
34021,"Mercer, New Jersey",0.56733,1.51682
34023,"Middlesex, New Jersey",0.85285997,1.5437599
34025,"Monmouth, New Jersey",0.94753999,1.65774
34027,"Morris, New Jersey",1.08737,1.68937
34029,"Ocean, New Jersey",0.99555999,1.526
34031,"Passaic, New Jersey",0.59579003,1.44489
34033,"Salem, New Jersey",0.86607999,1.37666
34035,"Somerset, New Jersey",1.00537,1.66268
34037,"Sussex, New Jersey",1.25775,1.60588
34039,"Union, New Jersey",0.69148999,1.46755
34041,"Warren, New Jersey",1.13434,1.54711
35000,"State average, New Mexico",0.627406902068966,1.09697965862069
35001,"Bernalillo, New Mexico",0.66459,1.25278
35003,"Catron, New Mexico",NA,NA
35005,"Chaves, New Mexico",0.57494998,1.0323499
35006,"Cibola, New Mexico",0.46673,0.87998998
35007,"Colfax, New Mexico",0.64099997,1.2510999
35009,"Curry, New Mexico",0.66850001,1.22962
35011,"De Baca, New Mexico",NA,NA
35013,"DoÃÂ±a Ana, New Mexico",0.59858,1.0735
35015,"Eddy, New Mexico",0.74067003,1.11143
35017,"Grant, New Mexico",0.56770003,1.06396
35019,"Guadalupe, New Mexico",0.59342998,0.97113001
35023,"Hidalgo, New Mexico",0.63405001,0.93590999
35025,"Lea, New Mexico",0.6886,1.0859801
35027,"Lincoln, New Mexico",0.68344003,1.15756
35028,"Los Alamos, New Mexico",1.1156501,1.53416
35029,"Luna, New Mexico",0.46496999,0.82160997
35031,"McKinley, New Mexico",0.41604,0.85974002
35033,"Mora, New Mexico",NA,NA
35035,"Otero, New Mexico",0.73474002,1.2180901
35037,"Quay, New Mexico",0.57808,1.06507
35039,"Rio Arriba, New Mexico",0.44734001,0.8976
35041,"Roosevelt, New Mexico",0.68822998,1.14408
35043,"Sandoval, New Mexico",0.74976999,1.2136101
35045,"San Juan, New Mexico",0.59600002,1.03476
35047,"San Miguel, New Mexico",0.4998,1.00538
35049,"Santa Fe, New Mexico",0.62910998,1.34547
35051,"Sierra, New Mexico",0.57985997,1.05495
35053,"Socorro, New Mexico",0.53258002,1.13403
35055,"Taos, New Mexico",0.70545,1.30819
35057,"Torrance, New Mexico",0.65758002,0.99483001
35059,"Union, New Mexico",0.72306001,1.15702
35061,"Valencia, New Mexico",0.55430001,0.97851002
36000,"State average, New York",0.839834193225806,1.33043371290323
36001,"Albany, New York",0.87391001,1.46298
36003,"Allegany, New York",0.77829999,1.17528
36005,"Bronx, New York",0.68067002,1.05966
36007,"Broome, New York",0.81244999,1.32753
36009,"Cattaraugus, New York",0.75652999,1.1748101
36011,"Cayuga, New York",0.81484997,1.25554
36013,"Chautauqua, New York",0.69059998,1.1845
36015,"Chemung, New York",0.73575002,1.25367
36017,"Chenango, New York",0.79185998,1.1632299
36019,"Clinton, New York",0.84636998,1.27345
36021,"Columbia, New York",0.88366997,1.40091
36023,"Cortland, New York",0.80005997,1.27177
36025,"Delaware, New York",0.85110998,1.28693
36027,"Dutchess, New York",0.95771003,1.46461
36029,"Erie, New York",0.75937998,1.37372
36031,"Essex, New York",0.86543,1.33933
36033,"Franklin, New York",0.76937002,1.19865
36035,"Fulton, New York",0.7155,1.15371
36037,"Genesee, New York",0.90377998,1.2741801
36039,"Greene, New York",0.87491,1.33384
36041,"Hamilton, New York",1.0166,1.39314
36043,"Herkimer, New York",0.78821999,1.16153
36045,"Jefferson, New York",0.87980002,1.24696
36047,"Kings, New York",0.77451998,1.55396
36049,"Lewis, New York",0.86748999,1.2059
36051,"Livingston, New York",0.90139002,1.31453
36053,"Madison, New York",0.89937001,1.3401099
36055,"Monroe, New York",0.71841002,1.40669
36057,"Montgomery, New York",0.73624003,1.20929
36059,"Nassau, New York",0.95231003,1.5534
36061,"New York, New York",0.82734001,1.6875
36063,"Niagara, New York",0.85018998,1.31727
36065,"Oneida, New York",0.75343001,1.27557
36067,"Onondaga, New York",0.77278,1.41187
36069,"Ontario, New York",0.91204,1.38598
36071,"Orange, New York",0.84834999,1.38465
36073,"Orleans, New York",0.80096,1.1900001
36075,"Oswego, New York",0.78162998,1.22173
36077,"Otsego, New York",0.88191998,1.32603
36079,"Putnam, New York",1.03351,1.5779901
36081,"Queens, New York",0.77995998,1.45968
36083,"Rensselaer, New York",0.87690002,1.4222701
36085,"Richmond, New York",0.93111998,1.5300699
36087,"Rockland, New York",0.71461999,1.51389
36089,"St. Lawrence, New York",0.79506999,1.24503
36091,"Saratoga, New York",1.03073,1.4847
36093,"Schenectady, New York",0.83007997,1.41808
36095,"Schoharie, New York",0.88620001,1.24334
36097,"Schuyler, New York",0.79557002,1.22957
36099,"Seneca, New York",0.82130003,1.2134
36101,"Steuben, New York",0.77209002,1.24157
36103,"Suffolk, New York",0.94288999,1.49624
36105,"Sullivan, New York",0.77954,1.23762
36107,"Tioga, New York",0.83236003,1.23146
36109,"Tompkins, New York",1.05003,1.5588599
36111,"Ulster, New York",0.90713,1.42063
36113,"Warren, New York",0.91123003,1.37665
36115,"Washington, New York",0.83695,1.24874
36117,"Wayne, New York",0.84524,1.28471
36119,"Westchester, New York",0.81660002,1.5499001
36121,"Wyoming, New York",0.91834998,1.24324
36123,"Yates, New York",0.83705002,1.24484
37000,"State average, North Carolina",0.633975755555556,1.11342606353535
37001,"Alamance, North Carolina",0.61148,1.2102
37003,"Alexander, North Carolina",0.63590997,1.04313
37005,"Alleghany, North Carolina",0.56276,1.03143
37007,"Anson, North Carolina",0.46175,0.92750001
37009,"Ashe, North Carolina",0.63370001,1.09242
37011,"Avery, North Carolina",0.73922002,1.22377
37013,"Beaufort, North Carolina",0.56181002,1.0551701
37015,"Bertie, North Carolina",0.53906,0.88941002
37017,"Bladen, North Carolina",0.45526001,0.92851001
37019,"Brunswick, North Carolina",0.72191,1.24542
37021,"Buncombe, North Carolina",0.80628997,1.40911
37023,"Burke, North Carolina",0.54716003,1.03731
37025,"Cabarrus, North Carolina",0.73873001,1.26766
37027,"Caldwell, North Carolina",0.55425,0.98367
37029,"Camden, North Carolina",0.92234999,1.21366
37031,"Carteret, North Carolina",0.80018997,1.29776
37033,"Caswell, North Carolina",0.56954002,0.96166998
37035,"Catawba, North Carolina",0.64618999,1.13464
37037,"Chatham, North Carolina",0.63848001,1.30556
37039,"Cherokee, North Carolina",0.61150998,1.03325
37041,"Chowan, North Carolina",0.56221998,1.06059
37043,"Clay, North Carolina",0.68169999,1.12437
37045,"Cleveland, North Carolina",0.55795997,1.06055
37047,"Columbus, North Carolina",0.44911999,0.81361002
37049,"Craven, North Carolina",0.73456001,1.2032
37051,"Cumberland, North Carolina",0.68410999,1.15069
37053,"Currituck, North Carolina",0.90688998,1.27558
37055,"Dare, North Carolina",0.87639999,1.3132401
37057,"Davidson, North Carolina",0.57999998,1.02931
37059,"Davie, North Carolina",0.70682001,1.19411
37061,"Duplin, North Carolina",0.4862,0.93911999
37063,"Durham, North Carolina",0.73408002,1.49114
37065,"Edgecombe, North Carolina",0.45456001,0.92074001
37067,"Forsyth, North Carolina",0.64214998,1.31687
37069,"Franklin, North Carolina",0.76798999,1.27702
37071,"Gaston, North Carolina",0.62857002,1.21152
37073,"Gates, North Carolina",0.76517999,1.01481
37075,"Graham, North Carolina",0.58879,0.94299001
37077,"Granville, North Carolina",0.61255997,1.0845799
37079,"Greene, North Carolina",0.50579,1.02473
37081,"Guilford, North Carolina",0.66260999,1.24808
37083,"Halifax, North Carolina",0.45603999,0.90452999
37085,"Harnett, North Carolina",0.68665999,1.1813101
37087,"Haywood, North Carolina",0.65478998,1.16344
37089,"Henderson, North Carolina",0.70547003,1.27371
37091,"Hertford, North Carolina",0.54784,0.91525
37093,"Hoke, North Carolina",0.67730999,1.1531
37095,"Hyde, North Carolina",0.60378999,0.99704999
37097,"Iredell, North Carolina",0.74871999,1.32248
37099,"Jackson, North Carolina",0.68485999,1.15513
37101,"Johnston, North Carolina",0.70789999,1.25565
37103,"Jones, North Carolina",0.67894,1.05695
37105,"Lee, North Carolina",0.63221997,1.1989501
37107,"Lenoir, North Carolina",0.51138997,1.0018899
37109,"Lincoln, North Carolina",0.73951,1.26552
37111,"McDowell, North Carolina",0.50920999,0.96719998
37113,"Macon, North Carolina",0.61914998,1.13638
37115,"Madison, North Carolina",0.62162,1.19762
37117,"Martin, North Carolina",0.53527999,0.97807997
37119,"Mecklenburg, North Carolina",0.69432002,1.3969001
37121,"Mitchell, North Carolina",0.57977003,0.99172002
37123,"Montgomery, North Carolina",0.49377999,0.92697001
37125,"Moore, North Carolina",0.78341001,1.40185
37127,"Nash, North Carolina",0.53665,1.0098799
37129,"New Hanover, North Carolina",0.84261,1.41391
37131,"Northampton, North Carolina",0.49340001,0.86786997
37133,"Onslow, North Carolina",0.87911999,1.22999
37135,"Orange, North Carolina",1.00869,1.5708801
37137,"Pamlico, North Carolina",0.65873998,1.0844001
37139,"Pasquotank, North Carolina",0.66816998,1.0894099
37141,"Pender, North Carolina",0.73663998,1.33491
37143,"Perquimans, North Carolina",0.67325002,1.02969
37145,"Person, North Carolina",0.62191999,1.09536
37147,"Pitt, North Carolina",0.63674998,1.23016
37149,"Polk, North Carolina",0.74510998,1.22507
37151,"Randolph, North Carolina",0.59280002,1.0287499
37153,"Richmond, North Carolina",0.43776,0.85720003
37155,"Robeson, North Carolina",0.36258,0.76340997
37157,"Rockingham, North Carolina",0.5424,1.02724
37159,"Rowan, North Carolina",0.65586001,1.12182
37161,"Rutherford, North Carolina",0.56173003,1.0009
37163,"Sampson, North Carolina",0.45984,0.94435
37165,"Scotland, North Carolina",0.39579999,0.88946998
37167,"Stanly, North Carolina",0.71094,1.1361001
37169,"Stokes, North Carolina",0.64993,1.0505199
37171,"Surry, North Carolina",0.56948,0.98089999
37173,"Swain, North Carolina",0.52556998,0.98486
37175,"Transylvania, North Carolina",0.71653003,1.32944
37177,"Tyrrell, North Carolina",NA,NA
37179,"Union, North Carolina",0.76831001,1.41275
37181,"Vance, North Carolina",0.44448,0.88710999
37183,"Wake, North Carolina",0.87829,1.44507
37185,"Warren, North Carolina",0.49867001,0.91860998
37187,"Washington, North Carolina",0.47264999,0.80204999
37189,"Watauga, North Carolina",0.93870002,1.3866
37191,"Wayne, North Carolina",0.56178999,1.0954601
37193,"Wilkes, North Carolina",0.56142002,0.98014998
37195,"Wilson, North Carolina",0.55903,1.07257
37197,"Yadkin, North Carolina",0.60162002,1.0407701
37199,"Yancey, North Carolina",0.57858002,1.06177
38000,"State average, North Dakota",1.054993109375,1.46013708354167
38001,"Adams, North Dakota",1.1501499,1.49611
38003,"Barnes, North Dakota",1.13077,1.48747
38005,"Benson, North Dakota",0.52886999,1.39625
38009,"Bottineau, North Dakota",1.09551,1.49044
38011,"Bowman, North Dakota",1.12242,1.51625
38013,"Burke, North Dakota",1.20022,1.50658
38015,"Burleigh, North Dakota",1.02599,1.5426
38017,"Cass, North Dakota",1.0505199,1.5591201
38019,"Cavalier, North Dakota",1.18753,1.57731
38021,"Dickey, North Dakota",1.18812,1.50272
38023,"Divide, North Dakota",1.1331199,1.49289
38025,"Dunn, North Dakota",0.96776998,1.40953
38027,"Eddy, North Dakota",0.90284997,1.44025
38029,"Emmons, North Dakota",1.10806,1.59017
38031,"Foster, North Dakota",1.18168,1.55275
38033,"Golden Valley, North Dakota",1.19318,1.46268
38035,"Grand Forks, North Dakota",1.07225,1.50931
38037,"Grant, North Dakota",1.10545,1.46313
38039,"Griggs, North Dakota",1.17641,1.4916199
38041,"Hettinger, North Dakota",1.16316,1.49424
38043,"Kidder, North Dakota",1.17696,1.5193
38045,"LaMoure, North Dakota",1.2376699,1.56146
38047,"Logan, North Dakota",NA,NA
38049,"McHenry, North Dakota",1.17722,1.49446
38051,"McIntosh, North Dakota",1.17327,1.49415
38053,"McKenzie, North Dakota",0.84794998,1.26691
38055,"McLean, North Dakota",1.13799,1.48588
38057,"Mercer, North Dakota",1.15844,1.53148
38059,"Morton, North Dakota",0.96066999,1.48241
38061,"Mountrail, North Dakota",0.79137999,1.26837
38063,"Nelson, North Dakota",1.12535,1.50026
38065,"Oliver, North Dakota",1.05109,1.52166
38067,"Pembina, North Dakota",1.1064,1.48174
38069,"Pierce, North Dakota",1.17816,1.47297
38071,"Ramsey, North Dakota",0.89409,1.4291101
38073,"Ransom, North Dakota",1.19326,1.51047
38075,"Renville, North Dakota",1.1142499,1.4362299
38077,"Richland, North Dakota",1.06183,1.47756
38079,"Rolette, North Dakota",0.54341,1.05
38081,"Sargent, North Dakota",1.12652,1.48072
38083,"Sheridan, North Dakota",NA,NA
38085,"Sioux, North Dakota",0.44782999,0.97600001
38089,"Stark, North Dakota",1.04264,1.41582
38091,"Steele, North Dakota",NA,NA
38093,"Stutsman, North Dakota",1.04766,1.48076
38095,"Towner, North Dakota",1.0874799,1.49612
38097,"Traill, North Dakota",1.15844,1.51803
38099,"Walsh, North Dakota",0.98212999,1.48715
38101,"Ward, North Dakota",1.03633,1.43081
38103,"Wells, North Dakota",1.16505,1.50863
38105,"Williams, North Dakota",0.93216997,1.3267
39000,"State average, Ohio",0.806546474886364,1.26850307386364
39001,"Adams, Ohio",0.70907998,1.10449
39003,"Allen, Ohio",0.74994999,1.29566
39005,"Ashland, Ohio",0.84399998,1.2599699
39007,"Ashtabula, Ohio",0.66042,1.0991499
39009,"Athens, Ohio",0.82167,1.33091
39011,"Auglaize, Ohio",0.99730998,1.39983
39013,"Belmont, Ohio",0.81888002,1.2191
39015,"Brown, Ohio",0.81642002,1.18036
39017,"Butler, Ohio",0.74945003,1.3633
39019,"Carroll, Ohio",0.81195003,1.15057
39021,"Champaign, Ohio",0.83530998,1.2367001
39023,"Clark, Ohio",0.65981001,1.20367
39025,"Clermont, Ohio",0.92811,1.42579
39027,"Clinton, Ohio",0.80985999,1.24542
39029,"Columbiana, Ohio",0.72987998,1.16425
39031,"Coshocton, Ohio",0.67357999,1.14353
39033,"Crawford, Ohio",0.72738999,1.1443
39035,"Cuyahoga, Ohio",0.70183003,1.39689
39037,"Darke, Ohio",0.86445999,1.2631299
39039,"Defiance, Ohio",0.85663998,1.28461
39041,"Delaware, Ohio",1.0463099,1.55197
39043,"Erie, Ohio",0.75787002,1.27424
39045,"Fairfield, Ohio",0.86900002,1.3495899
39047,"Fayette, Ohio",0.71192998,1.1674401
39049,"Franklin, Ohio",0.79273999,1.45893
39051,"Fulton, Ohio",0.92549998,1.33157
39053,"Gallia, Ohio",0.70699,1.1598901
39055,"Geauga, Ohio",1.07594,1.47208
39057,"Greene, Ohio",0.86914998,1.38153
39059,"Guernsey, Ohio",0.75321001,1.1794
39061,"Hamilton, Ohio",0.70008999,1.4802901
39063,"Hancock, Ohio",0.89083999,1.3871599
39065,"Hardin, Ohio",0.81193,1.2610101
39067,"Harrison, Ohio",0.73277003,1.13214
39069,"Henry, Ohio",0.92720002,1.3472
39071,"Highland, Ohio",0.73097003,1.1397099
39073,"Hocking, Ohio",0.74777001,1.17392
39075,"Holmes, Ohio",0.84948999,1.24142
39077,"Huron, Ohio",0.75757003,1.1896501
39079,"Jackson, Ohio",0.65818,1.07506
39081,"Jefferson, Ohio",0.73128003,1.20041
39083,"Knox, Ohio",0.86973,1.32907
39085,"Lake, Ohio",0.90890998,1.37954
39087,"Lawrence, Ohio",0.72838998,1.12465
39089,"Licking, Ohio",0.83693999,1.35419
39091,"Logan, Ohio",0.8348,1.2654901
39093,"Lorain, Ohio",0.73821998,1.33122
39095,"Lucas, Ohio",0.62805003,1.31394
39097,"Madison, Ohio",0.81291997,1.28259
39099,"Mahoning, Ohio",0.67082,1.25539
39101,"Marion, Ohio",0.67791998,1.19686
39103,"Medina, Ohio",1.0374399,1.42672
39105,"Meigs, Ohio",0.72807002,1.12552
39107,"Mercer, Ohio",1.00626,1.4576401
39109,"Miami, Ohio",0.84397,1.32996
39111,"Monroe, Ohio",0.85277998,1.14957
39113,"Montgomery, Ohio",0.69151998,1.34176
39115,"Morgan, Ohio",0.68515003,1.0906301
39117,"Morrow, Ohio",0.86496001,1.2731
39119,"Muskingum, Ohio",0.7755,1.25886
39121,"Noble, Ohio",0.81796998,1.15056
39123,"Ottawa, Ohio",0.90588999,1.3034
39125,"Paulding, Ohio",0.84733999,1.23287
39127,"Perry, Ohio",0.80677003,1.21425
39129,"Pickaway, Ohio",0.82278001,1.29172
39131,"Pike, Ohio",0.66828001,1.1109101
39133,"Portage, Ohio",0.90020001,1.35528
39135,"Preble, Ohio",0.86185998,1.24088
39137,"Putnam, Ohio",1.0652601,1.47163
39139,"Richland, Ohio",0.70231003,1.1982
39141,"Ross, Ohio",0.70226997,1.17285
39143,"Sandusky, Ohio",0.77818,1.2022099
39145,"Scioto, Ohio",0.67526001,1.1682301
39147,"Seneca, Ohio",0.78896999,1.23043
39149,"Shelby, Ohio",0.83661997,1.32742
39151,"Stark, Ohio",0.73763001,1.2802
39153,"Summit, Ohio",0.73465002,1.37565
39155,"Trumbull, Ohio",0.68054003,1.1364
39157,"Tuscarawas, Ohio",0.79400998,1.23276
39159,"Union, Ohio",1.0073299,1.4694901
39161,"Van Wert, Ohio",0.85885,1.31598
39163,"Vinton, Ohio",0.64091998,1.03501
39165,"Warren, Ohio",1.00939,1.48137
39167,"Washington, Ohio",0.82717001,1.22905
39169,"Wayne, Ohio",0.85602999,1.32921
39171,"Williams, Ohio",0.83604002,1.26079
39173,"Wood, Ohio",0.95169997,1.39943
39175,"Wyandot, Ohio",0.85679001,1.25915
40000,"State average, Oklahoma",0.789574287792208,1.22615168831169
40001,"Adair, Oklahoma",0.56884998,1.00754
40003,"Alfalfa, Oklahoma",0.97180998,1.39591
40005,"Atoka, Oklahoma",0.74085999,1.11412
40007,"Beaver, Oklahoma",0.85790002,1.2976201
40009,"Beckham, Oklahoma",0.79718,1.26408
40011,"Blaine, Oklahoma",0.78219002,1.25757
40013,"Bryan, Oklahoma",0.76130998,1.20135
40015,"Caddo, Oklahoma",0.71758002,1.17679
40017,"Canadian, Oklahoma",0.8969,1.38144
40019,"Carter, Oklahoma",0.73022002,1.22088
40021,"Cherokee, Oklahoma",0.72100002,1.20561
40023,"Choctaw, Oklahoma",0.65806001,1.01099
40025,"Cimarron, Oklahoma",0.88417,1.17449
40027,"Cleveland, Oklahoma",0.87399,1.3803999
40029,"Coal, Oklahoma",0.78437001,1.1515
40031,"Comanche, Oklahoma",0.76792997,1.1845
40033,"Cotton, Oklahoma",0.81432003,1.1596299
40035,"Craig, Oklahoma",0.76392001,1.1448801
40037,"Creek, Oklahoma",0.78388,1.23199
40039,"Custer, Oklahoma",0.81513,1.33085
40041,"Delaware, Oklahoma",0.69872999,1.1427701
40043,"Dewey, Oklahoma",1.0147001,1.35964
40045,"Ellis, Oklahoma",0.91093999,1.32661
40047,"Garfield, Oklahoma",0.74176002,1.31197
40049,"Garvin, Oklahoma",0.80202001,1.19706
40051,"Grady, Oklahoma",0.84030002,1.2828701
40053,"Grant, Oklahoma",1.00205,1.38992
40055,"Greer, Oklahoma",0.78727001,1.1689399
40057,"Harmon, Oklahoma",0.70244998,1.1179399
40059,"Harper, Oklahoma",0.87738001,1.32121
40061,"Haskell, Oklahoma",0.73275,1.09806
40063,"Hughes, Oklahoma",0.67249,1.07706
40065,"Jackson, Oklahoma",0.76111001,1.31513
40067,"Jefferson, Oklahoma",0.79698002,1.17364
40069,"Johnston, Oklahoma",0.77030998,1.1685899
40071,"Kay, Oklahoma",0.71648997,1.20263
40073,"Kingfisher, Oklahoma",0.87247002,1.36265
40075,"Kiowa, Oklahoma",0.74449998,1.20859
40077,"Latimer, Oklahoma",0.83036,1.1638499
40079,"Le Flore, Oklahoma",0.73620999,1.11352
40081,"Lincoln, Oklahoma",0.85468,1.23768
40083,"Logan, Oklahoma",0.88113999,1.35276
40085,"Love, Oklahoma",0.76358002,1.13498
40087,"McClain, Oklahoma",0.93167001,1.3547
40089,"McCurtain, Oklahoma",0.63761002,1.03293
40091,"McIntosh, Oklahoma",0.72637999,1.1349601
40093,"Major, Oklahoma",0.92264998,1.3356301
40095,"Marshall, Oklahoma",0.71557999,1.1521
40097,"Mayes, Oklahoma",0.76169002,1.18098
40099,"Murray, Oklahoma",0.82839,1.23973
40101,"Muskogee, Oklahoma",0.66659999,1.15426
40103,"Noble, Oklahoma",0.84243,1.35132
40105,"Nowata, Oklahoma",0.80958003,1.1802
40107,"Okfuskee, Oklahoma",0.68790001,1.0814
40109,"Oklahoma, Oklahoma",0.70977998,1.4224499
40111,"Okmulgee, Oklahoma",0.71116,1.15877
40113,"Osage, Oklahoma",0.82165998,1.25143
40115,"Ottawa, Oklahoma",0.67198002,1.0759
40117,"Pawnee, Oklahoma",0.80603999,1.16636
40119,"Payne, Oklahoma",0.95532,1.42607
40121,"Pittsburg, Oklahoma",0.76336002,1.19884
40123,"Pontotoc, Oklahoma",0.79229999,1.28697
40125,"Pottawatomie, Oklahoma",0.76410002,1.23981
40127,"Pushmataha, Oklahoma",0.71293998,1.08092
40129,"Roger Mills, Oklahoma",0.91150999,1.28347
40131,"Rogers, Oklahoma",0.86802,1.29889
40133,"Seminole, Oklahoma",0.64942998,1.13386
40135,"Sequoyah, Oklahoma",0.71340001,1.09447
40137,"Stephens, Oklahoma",0.81597,1.25642
40139,"Texas, Oklahoma",0.63112003,1.14499
40141,"Tillman, Oklahoma",0.68554997,1.16682
40143,"Tulsa, Oklahoma",0.73294997,1.4025
